filename,d,o,rx,ry,rz,left,right
Michael of Russia_8008-alley-of-rulers-moscow.stl,337.79,50,-90,90,0,Michael of Russia_8008-alley-of-rulers-moscow_d337p79_left.PNG,Michael of Russia_8008-alley-of-rulers-moscow_d337p79_right.PNG
Michael of Russia_8008-alley-of-rulers-moscow.stl,315.20,50,-90,90,0,Michael of Russia_8008-alley-of-rulers-moscow_d315p20_left.PNG,Michael of Russia_8008-alley-of-rulers-moscow_d315p20_right.PNG
Modern portrait bust known as Scipio_busto-ritratto-moderno-detto-scipione3.stl,249.92,50,-90,0,0,Modern portrait bust known as Scipio_busto-ritratto-moderno-detto-scipione3_d249p92_left.PNG,Modern portrait bust known as Scipio_busto-ritratto-moderno-detto-scipione3_d249p92_right.PNG
Modern portrait bust known as Scipio_busto-ritratto-moderno-detto-scipione3.stl,177.59,50,-90,0,0,Modern portrait bust known as Scipio_busto-ritratto-moderno-detto-scipione3_d177p59_left.PNG,Modern portrait bust known as Scipio_busto-ritratto-moderno-detto-scipione3_d177p59_right.PNG
Modern portrait bust known as Scipio_busto-ritratto-moderno-detto-scipione3.stl,140.30,50,-90,0,0,Modern portrait bust known as Scipio_busto-ritratto-moderno-detto-scipione3_d140p30_left.PNG,Modern portrait bust known as Scipio_busto-ritratto-moderno-detto-scipione3_d140p30_right.PNG
Modern portrait of Tiberius_ritratto-moderno-di-tiberio.stl,137.88,50,-90,0,0,Modern portrait of Tiberius_ritratto-moderno-di-tiberio_d137p88_left.PNG,Modern portrait of Tiberius_ritratto-moderno-di-tiberio_d137p88_right.PNG
Modern portrait of Tiberius_ritratto-moderno-di-tiberio.stl,276.12,50,-90,0,0,Modern portrait of Tiberius_ritratto-moderno-di-tiberio_d276p12_left.PNG,Modern portrait of Tiberius_ritratto-moderno-di-tiberio_d276p12_right.PNG
Modern portrait of Tiberius_ritratto-moderno-di-tiberio.stl,237.81,50,-90,0,0,Modern portrait of Tiberius_ritratto-moderno-di-tiberio_d237p81_left.PNG,Modern portrait of Tiberius_ritratto-moderno-di-tiberio_d237p81_right.PNG
Monkey God_monkey-god-sculpture.stl,278.71,50,-90,0,0,Monkey God_monkey-god-sculpture_d278p71_left.PNG,Monkey God_monkey-god-sculpture_d278p71_right.PNG
Monkey God_monkey-god-sculpture.stl,162.61,50,-90,0,0,Monkey God_monkey-god-sculpture_d162p61_left.PNG,Monkey God_monkey-god-sculpture_d162p61_right.PNG
Monkey God_monkey-god-sculpture.stl,131.56,50,-90,0,0,Monkey God_monkey-god-sculpture_d131p56_left.PNG,Monkey God_monkey-god-sculpture_d131p56_right.PNG
Monument to Belarussian Artist Jazep Drazdovich_model-9016.stl,64.57,50,-90,0,0,Monument to Belarussian Artist Jazep Drazdovich_model-9016_d64p57_left.PNG,Monument to Belarussian Artist Jazep Drazdovich_model-9016_d64p57_right.PNG
Monument to Belarussian Artist Jazep Drazdovich_model-9016.stl,39.37,50,-90,0,0,Monument to Belarussian Artist Jazep Drazdovich_model-9016_d39p37_left.PNG,Monument to Belarussian Artist Jazep Drazdovich_model-9016_d39p37_right.PNG
Monument to Belarussian Artist Jazep Drazdovich_model-9016.stl,30.03,50,-90,0,0,Monument to Belarussian Artist Jazep Drazdovich_model-9016_d30p03_left.PNG,Monument to Belarussian Artist Jazep Drazdovich_model-9016_d30p03_right.PNG
Monument to Vintsent Dunin-Marcinkievič and Stanisław Moniuszko_model-9010-1.stl,142.77,50,-90,90,0,Monument to Vintsent Dunin-Marcinkievič and Stanisław Moniuszko_model-9010-1_d142p77_left.PNG,Monument to Vintsent Dunin-Marcinkievič and Stanisław Moniuszko_model-9010-1_d142p77_right.PNG
Monument to Vintsent Dunin-Marcinkievič and Stanisław Moniuszko_model-9010-1.stl,178.49,50,-90,90,0,Monument to Vintsent Dunin-Marcinkievič and Stanisław Moniuszko_model-9010-1_d178p49_left.PNG,Monument to Vintsent Dunin-Marcinkievič and Stanisław Moniuszko_model-9010-1_d178p49_right.PNG
Monument to Vintsent Dunin-Marcinkievič and Stanisław Moniuszko_model-9010-1.stl,259.00,50,-90,90,0,Monument to Vintsent Dunin-Marcinkievič and Stanisław Moniuszko_model-9010-1_d259p00_left.PNG,Monument to Vintsent Dunin-Marcinkievič and Stanisław Moniuszko_model-9010-1_d259p00_right.PNG
Naga from Goa Gajah_goa-gaja-temple-ubud.stl,197.22,50,-90,4,0,Naga from Goa Gajah_goa-gaja-temple-ubud_d197p22_left.PNG,Naga from Goa Gajah_goa-gaja-temple-ubud_d197p22_right.PNG
Naga from Goa Gajah_goa-gaja-temple-ubud.stl,310.16,50,-90,4,0,Naga from Goa Gajah_goa-gaja-temple-ubud_d310p16_left.PNG,Naga from Goa Gajah_goa-gaja-temple-ubud_d310p16_right.PNG
Naga from Goa Gajah_goa-gaja-temple-ubud.stl,196.11,50,-90,4,0,Naga from Goa Gajah_goa-gaja-temple-ubud_d196p11_left.PNG,Naga from Goa Gajah_goa-gaja-temple-ubud_d196p11_right.PNG
Nilo Cesarini_nilo-cesarini.stl,168.30,50,-90,0,0,Nilo Cesarini_nilo-cesarini_d168p30_left.PNG,Nilo Cesarini_nilo-cesarini_d168p30_right.PNG
Nilo Cesarini_nilo-cesarini.stl,167.02,50,-90,0,0,Nilo Cesarini_nilo-cesarini_d167p02_left.PNG,Nilo Cesarini_nilo-cesarini_d167p02_right.PNG
Nilo Cesarini_nilo-cesarini.stl,150.23,50,-90,0,0,Nilo Cesarini_nilo-cesarini_d150p23_left.PNG,Nilo Cesarini_nilo-cesarini_d150p23_right.PNG
Portrait of Antoninus Pius on a modern bust_ritratto-di-antonino-pio-su-busto-moderno.stl,250.24,50,0,0,0,Portrait of Antoninus Pius on a modern bust_ritratto-di-antonino-pio-su-busto-moderno_d250p24_left.PNG,Portrait of Antoninus Pius on a modern bust_ritratto-di-antonino-pio-su-busto-moderno_d250p24_right.PNG
Portrait of Antoninus Pius on a modern bust_ritratto-di-antonino-pio-su-busto-moderno.stl,127.28,50,0,0,0,Portrait of Antoninus Pius on a modern bust_ritratto-di-antonino-pio-su-busto-moderno_d127p28_left.PNG,Portrait of Antoninus Pius on a modern bust_ritratto-di-antonino-pio-su-busto-moderno_d127p28_right.PNG
Portrait of Antoninus Pius on a modern bust_ritratto-di-antonino-pio-su-busto-moderno.stl,199.11,50,0,0,0,Portrait of Antoninus Pius on a modern bust_ritratto-di-antonino-pio-su-busto-moderno_d199p11_left.PNG,Portrait of Antoninus Pius on a modern bust_ritratto-di-antonino-pio-su-busto-moderno_d199p11_right.PNG
Portrait of Caracalla on ancient unrelated bust_ritratto-di-caracalla.stl,169.14,50,0,0,0,Portrait of Caracalla on ancient unrelated bust_ritratto-di-caracalla_d169p14_left.PNG,Portrait of Caracalla on ancient unrelated bust_ritratto-di-caracalla_d169p14_right.PNG
Portrait of Caracalla on ancient unrelated bust_ritratto-di-caracalla.stl,197.63,50,0,0,0,Portrait of Caracalla on ancient unrelated bust_ritratto-di-caracalla_d197p63_left.PNG,Portrait of Caracalla on ancient unrelated bust_ritratto-di-caracalla_d197p63_right.PNG
Portrait of Caracalla on ancient unrelated bust_ritratto-di-caracalla.stl,223.28,50,0,0,0,Portrait of Caracalla on ancient unrelated bust_ritratto-di-caracalla_d223p28_left.PNG,Portrait of Caracalla on ancient unrelated bust_ritratto-di-caracalla_d223p28_right.PNG
Portrait of Severus Alexander on a modern bust_ritratto-di-alessandro-severo-su-busto-moderno.stl,173.71,50,0,0,0,Portrait of Severus Alexander on a modern bust_ritratto-di-alessandro-severo-su-busto-moderno_d173p71_left.PNG,Portrait of Severus Alexander on a modern bust_ritratto-di-alessandro-severo-su-busto-moderno_d173p71_right.PNG
Portrait of Severus Alexander on a modern bust_ritratto-di-alessandro-severo-su-busto-moderno.stl,143.94,50,0,0,0,Portrait of Severus Alexander on a modern bust_ritratto-di-alessandro-severo-su-busto-moderno_d143p94_left.PNG,Portrait of Severus Alexander on a modern bust_ritratto-di-alessandro-severo-su-busto-moderno_d143p94_right.PNG
Portrait of Severus Alexander on a modern bust_ritratto-di-alessandro-severo-su-busto-moderno.stl,230.88,50,0,0,0,Portrait of Severus Alexander on a modern bust_ritratto-di-alessandro-severo-su-busto-moderno_d230p88_left.PNG,Portrait of Severus Alexander on a modern bust_ritratto-di-alessandro-severo-su-busto-moderno_d230p88_right.PNG
"Portrait of a young prince, kown as Romolo Augustolo on an ancient bust_ritratto-di-giovane-principe-detto-romolo-augustolo-reparation.stl",193.89,50,0,0,0,"Portrait of a young prince, kown as Romolo Augustolo on an ancient bust_ritratto-di-giovane-principe-detto-romolo-augustolo-reparation_d193p89_left.PNG","Portrait of a young prince, kown as Romolo Augustolo on an ancient bust_ritratto-di-giovane-principe-detto-romolo-augustolo-reparation_d193p89_right.PNG"
"Portrait of a young prince, kown as Romolo Augustolo on an ancient bust_ritratto-di-giovane-principe-detto-romolo-augustolo-reparation.stl",234.63,50,0,0,0,"Portrait of a young prince, kown as Romolo Augustolo on an ancient bust_ritratto-di-giovane-principe-detto-romolo-augustolo-reparation_d234p63_left.PNG","Portrait of a young prince, kown as Romolo Augustolo on an ancient bust_ritratto-di-giovane-principe-detto-romolo-augustolo-reparation_d234p63_right.PNG"
"Portrait of a young prince, kown as Romolo Augustolo on an ancient bust_ritratto-di-giovane-principe-detto-romolo-augustolo-reparation.stl",124.45,50,0,0,0,"Portrait of a young prince, kown as Romolo Augustolo on an ancient bust_ritratto-di-giovane-principe-detto-romolo-augustolo-reparation_d124p45_left.PNG","Portrait of a young prince, kown as Romolo Augustolo on an ancient bust_ritratto-di-giovane-principe-detto-romolo-augustolo-reparation_d124p45_right.PNG"
Prikurivauchiy_model-9002.stl,72.73,50,-93,0,0,Prikurivauchiy_model-9002_d72p73_left.PNG,Prikurivauchiy_model-9002_d72p73_right.PNG
Prikurivauchiy_model-9002.stl,77.27,50,-93,0,0,Prikurivauchiy_model-9002_d77p27_left.PNG,Prikurivauchiy_model-9002_d77p27_right.PNG
Prikurivauchiy_model-9002.stl,51.98,50,-93,0,0,Prikurivauchiy_model-9002_d51p98_left.PNG,Prikurivauchiy_model-9002_d51p98_right.PNG
Sculpture at the Minsk Children's library_model-9010.stl,70.73,50,-90,3.2,0,Sculpture at the Minsk Children's library_model-9010_d70p73_left.PNG,Sculpture at the Minsk Children's library_model-9010_d70p73_right.PNG
Sculpture at the Minsk Children's library_model-9010.stl,171.87,50,-90,3.2,0,Sculpture at the Minsk Children's library_model-9010_d171p87_left.PNG,Sculpture at the Minsk Children's library_model-9010_d171p87_right.PNG
Sculpture at the Minsk Children's library_model-9010.stl,86.41,50,-90,3.2,0,Sculpture at the Minsk Children's library_model-9010_d86p41_left.PNG,Sculpture at the Minsk Children's library_model-9010_d86p41_right.PNG
Sculpture of a Lady on a Bench_model-9001.stl,50.43,50,-86,-7,0,Sculpture of a Lady on a Bench_model-9001_d50p43_left.PNG,Sculpture of a Lady on a Bench_model-9001_d50p43_right.PNG
Sculpture of a Lady on a Bench_model-9001.stl,91.85,50,-86,-7,0,Sculpture of a Lady on a Bench_model-9001_d91p85_left.PNG,Sculpture of a Lady on a Bench_model-9001_d91p85_right.PNG
Sculpture of a Lady on a Bench_model-9001.stl,74.25,50,-86,-7,0,Sculpture of a Lady on a Bench_model-9001_d74p25_left.PNG,Sculpture of a Lady on a Bench_model-9001_d74p25_right.PNG
Sculpture standing over the design plan of the city of Minsk_model-9012.stl,89.82,50,-90,0,0,Sculpture standing over the design plan of the city of Minsk_model-9012_d89p82_left.PNG,Sculpture standing over the design plan of the city of Minsk_model-9012_d89p82_right.PNG
Sculpture standing over the design plan of the city of Minsk_model-9012.stl,108.95,50,-90,0,0,Sculpture standing over the design plan of the city of Minsk_model-9012_d108p95_left.PNG,Sculpture standing over the design plan of the city of Minsk_model-9012_d108p95_right.PNG
Sculpture standing over the design plan of the city of Minsk_model-9012.stl,136.90,50,-90,0,0,Sculpture standing over the design plan of the city of Minsk_model-9012_d136p90_left.PNG,Sculpture standing over the design plan of the city of Minsk_model-9012_d136p90_right.PNG
Sophia Alekseyevna of Russia_8006-alley-of-rulers-moscow.stl,346.57,50,-91,269,-2,Sophia Alekseyevna of Russia_8006-alley-of-rulers-moscow_d346p57_left.PNG,Sophia Alekseyevna of Russia_8006-alley-of-rulers-moscow_d346p57_right.PNG
Sophia Alekseyevna of Russia_8006-alley-of-rulers-moscow.stl,415.73,50,-91,269,-2,Sophia Alekseyevna of Russia_8006-alley-of-rulers-moscow_d415p73_left.PNG,Sophia Alekseyevna of Russia_8006-alley-of-rulers-moscow_d415p73_right.PNG
Sophia Alekseyevna of Russia_8006-alley-of-rulers-moscow.stl,354.80,50,-91,269,-2,Sophia Alekseyevna of Russia_8006-alley-of-rulers-moscow_d354p80_left.PNG,Sophia Alekseyevna of Russia_8006-alley-of-rulers-moscow_d354p80_right.PNG
St. Charbel sculpture_model-9004.stl,93.02,50,-96,-2,-1,St. Charbel sculpture_model-9004_d93p02_left.PNG,St. Charbel sculpture_model-9004_d93p02_right.PNG
St. Charbel sculpture_model-9004.stl,129.51,50,-96,-2,-1,St. Charbel sculpture_model-9004_d129p51_left.PNG,St. Charbel sculpture_model-9004_d129p51_right.PNG
St. Charbel sculpture_model-9004.stl,132.27,50,-96,-2,-1,St. Charbel sculpture_model-9004_d132p27_left.PNG,St. Charbel sculpture_model-9004_d132p27_right.PNG
Statue of Saint George killing the Dragon_model-9003.stl,229.72,50,-88,41,25,Statue of Saint George killing the Dragon_model-9003_d229p72_left.PNG,Statue of Saint George killing the Dragon_model-9003_d229p72_right.PNG
Statue of Saint George killing the Dragon_model-9003.stl,201.84,50,-88,41,25,Statue of Saint George killing the Dragon_model-9003_d201p84_left.PNG,Statue of Saint George killing the Dragon_model-9003_d201p84_right.PNG
Statue of Saint George killing the Dragon_model-9003.stl,138.05,50,-88,41,25,Statue of Saint George killing the Dragon_model-9003_d138p05_left.PNG,Statue of Saint George killing the Dragon_model-9003_d138p05_right.PNG
Statuette of Artemis Ephesia_statuetta-di-artemide-efesia.stl,248.17,50,-90,0,0,Statuette of Artemis Ephesia_statuetta-di-artemide-efesia_d248p17_left.PNG,Statuette of Artemis Ephesia_statuetta-di-artemide-efesia_d248p17_right.PNG
Statuette of Artemis Ephesia_statuetta-di-artemide-efesia.stl,283.83,50,-90,0,0,Statuette of Artemis Ephesia_statuetta-di-artemide-efesia_d283p83_left.PNG,Statuette of Artemis Ephesia_statuetta-di-artemide-efesia_d283p83_right.PNG
Statuette of Artemis Ephesia_statuetta-di-artemide-efesia.stl,266.37,50,-90,0,0,Statuette of Artemis Ephesia_statuetta-di-artemide-efesia_d266p37_left.PNG,Statuette of Artemis Ephesia_statuetta-di-artemide-efesia_d266p37_right.PNG
Sviatoslav I_7999-alley-of-rulers-moscow.stl,276.77,50,-90,0,0,Sviatoslav I_7999-alley-of-rulers-moscow_d276p77_left.PNG,Sviatoslav I_7999-alley-of-rulers-moscow_d276p77_right.PNG
Sviatoslav I_7999-alley-of-rulers-moscow.stl,301.24,50,-90,0,0,Sviatoslav I_7999-alley-of-rulers-moscow_d301p24_left.PNG,Sviatoslav I_7999-alley-of-rulers-moscow_d301p24_right.PNG
Sviatoslav I_7999-alley-of-rulers-moscow.stl,593.80,50,-90,0,0,Sviatoslav I_7999-alley-of-rulers-moscow_d593p80_left.PNG,Sviatoslav I_7999-alley-of-rulers-moscow_d593p80_right.PNG
Virgin Mary sculpture_model-9005.stl,261.99,50,-90,0,0,Virgin Mary sculpture_model-9005_d261p99_left.PNG,Virgin Mary sculpture_model-9005_d261p99_right.PNG
Virgin Mary sculpture_model-9005.stl,172.93,50,-90,0,0,Virgin Mary sculpture_model-9005_d172p93_left.PNG,Virgin Mary sculpture_model-9005_d172p93_right.PNG
Virgin Mary sculpture_model-9005.stl,170.14,50,-90,0,0,Virgin Mary sculpture_model-9005_d170p14_left.PNG,Virgin Mary sculpture_model-9005_d170p14_right.PNG
Vladimir II Monomakh_8002-alley-of-rulers-moscow.stl,399.73,50,-90,0,0,Vladimir II Monomakh_8002-alley-of-rulers-moscow_d399p73_left.PNG,Vladimir II Monomakh_8002-alley-of-rulers-moscow_d399p73_right.PNG
Vladimir II Monomakh_8002-alley-of-rulers-moscow.stl,233.14,50,-90,0,0,Vladimir II Monomakh_8002-alley-of-rulers-moscow_d233p14_left.PNG,Vladimir II Monomakh_8002-alley-of-rulers-moscow_d233p14_right.PNG
Vladimir II Monomakh_8002-alley-of-rulers-moscow.stl,342.40,50,-90,0,0,Vladimir II Monomakh_8002-alley-of-rulers-moscow_d342p40_left.PNG,Vladimir II Monomakh_8002-alley-of-rulers-moscow_d342p40_right.PNG
Vladimir the Great_8000-alley-of-rulers-moscow.stl,149.35,50,-90,0,0,Vladimir the Great_8000-alley-of-rulers-moscow_d149p35_left.PNG,Vladimir the Great_8000-alley-of-rulers-moscow_d149p35_right.PNG
Vladimir the Great_8000-alley-of-rulers-moscow.stl,228.70,50,-90,0,0,Vladimir the Great_8000-alley-of-rulers-moscow_d228p70_left.PNG,Vladimir the Great_8000-alley-of-rulers-moscow_d228p70_right.PNG
Vladimir the Great_8000-alley-of-rulers-moscow.stl,219.66,50,-90,0,0,Vladimir the Great_8000-alley-of-rulers-moscow_d219p66_left.PNG,Vladimir the Great_8000-alley-of-rulers-moscow_d219p66_right.PNG
Vsevolod the Big Nest_8005-alley-of-rulers-moscow.stl,594.65,50,-90,0,0,Vsevolod the Big Nest_8005-alley-of-rulers-moscow_d594p65_left.PNG,Vsevolod the Big Nest_8005-alley-of-rulers-moscow_d594p65_right.PNG
Vsevolod the Big Nest_8005-alley-of-rulers-moscow.stl,500.18,50,-90,0,0,Vsevolod the Big Nest_8005-alley-of-rulers-moscow_d500p18_left.PNG,Vsevolod the Big Nest_8005-alley-of-rulers-moscow_d500p18_right.PNG
Vsevolod the Big Nest_8005-alley-of-rulers-moscow.stl,487.17,50,-90,0,0,Vsevolod the Big Nest_8005-alley-of-rulers-moscow_d487p17_left.PNG,Vsevolod the Big Nest_8005-alley-of-rulers-moscow_d487p17_right.PNG
Yaroslav the Wise_8001-alley-of-rulers-moscow.stl,515.55,50,-90,0,0,Yaroslav the Wise_8001-alley-of-rulers-moscow_d515p55_left.PNG,Yaroslav the Wise_8001-alley-of-rulers-moscow_d515p55_right.PNG
Yaroslav the Wise_8001-alley-of-rulers-moscow.stl,337.85,50,-90,0,0,Yaroslav the Wise_8001-alley-of-rulers-moscow_d337p85_left.PNG,Yaroslav the Wise_8001-alley-of-rulers-moscow_d337p85_right.PNG
Yaroslav the Wise_8001-alley-of-rulers-moscow.stl,264.00,50,-90,0,0,Yaroslav the Wise_8001-alley-of-rulers-moscow_d264p00_left.PNG,Yaroslav the Wise_8001-alley-of-rulers-moscow_d264p00_right.PNG
Youth_model-9006.stl,106.96,50,-90,0,0,Youth_model-9006_d106p96_left.PNG,Youth_model-9006_d106p96_right.PNG
Youth_model-9006.stl,154.28,50,-90,0,0,Youth_model-9006_d154p28_left.PNG,Youth_model-9006_d154p28_right.PNG
Youth_model-9006.stl,90.55,50,-90,0,0,Youth_model-9006_d90p55_left.PNG,Youth_model-9006_d90p55_right.PNG
Yuri the Long Hands_8003-alley-of-rulers-moscow.stl,147.97,50,-90,0,0,Yuri the Long Hands_8003-alley-of-rulers-moscow_d147p97_left.PNG,Yuri the Long Hands_8003-alley-of-rulers-moscow_d147p97_right.PNG
Yuri the Long Hands_8003-alley-of-rulers-moscow.stl,193.13,50,-90,0,0,Yuri the Long Hands_8003-alley-of-rulers-moscow_d193p13_left.PNG,Yuri the Long Hands_8003-alley-of-rulers-moscow_d193p13_right.PNG
Yuri the Long Hands_8003-alley-of-rulers-moscow.stl,139.18,50,-90,0,0,Yuri the Long Hands_8003-alley-of-rulers-moscow_d139p18_left.PNG,Yuri the Long Hands_8003-alley-of-rulers-moscow_d139p18_right.PNG
piantafanculo_mano.stl,123.38,50,-90,0,0,piantafanculo_mano_d123p38_left.PNG,piantafanculo_mano_d123p38_right.PNG
piantafanculo_mano.stl,143.54,50,-90,0,0,piantafanculo_mano_d143p54_left.PNG,piantafanculo_mano_d143p54_right.PNG
piantafanculo_mano.stl,123.45,50,-90,0,0,piantafanculo_mano_d123p45_left.PNG,piantafanculo_mano_d123p45_right.PNG
